Group1	Group2	Similarity
83	97	3.8117574345965237
84	87	3.9284101450487023
84	88	2.9342590497539205
84	89	4.239603777184071
84	91	4.591810495582829
84	94	3.898028949426326
84	97	2.9791683979740307
84	98	2.8384190795914725
84	99	3.800336348198155
85	86	3.7281718677630193
85	88	4.697771771253097
85	90	3.69160616951256
85	91	2.831218308376784
85	92	3.6810210587718495
85	93	3.618666005177972
85	95	3.8119607216417575
85	96	3.6209183923808457
85	97	4.6210786512324376
85	99	3.6418965705761095
86	88	3.9495365453716462
86	89	2.8715246668742926
86	90	4.939254394404824
86	92	4.263184805624054
86	93	4.868673490768682
86	95	3.658057041658891
86	96	3.873670506248809
86	97	3.8904852754436874
87	88	2.982989454227681
87	89	4.904490511314975
87	91	4.627206060347924
87	94	4.79201452414419
87	97	2.8705453677259523
87	98	3.864941064055586
87	99	3.8773747063613895
88	89	2.920953759241434
88	90	3.989361972911144
88	92	3.8743389476450827
88	93	3.915869871338562
88	94	2.80758996832072
88	95	3.705174081326637
88	96	3.897598394216792
88	97	4.88715119654488
88	99	3.8437371012077337
89	90	2.9235706579846785
89	91	5.068186900491132
89	93	2.84641577465396
89	94	5.2514970082361625
89	97	2.8939351232301913
89	98	3.8472411870418064
89	99	3.878061469443116
90	92	5.252235669205894
90	93	5.922421309815212
90	95	3.71221056070004
90	96	3.9032872455711027
90	97	3.9467767471343125
90	99	2.8534367732634305
91	94	4.8632588447105505
91	98	3.642897732434861
91	99	3.6645232094249836
92	93	5.29109957844813
92	94	2.9289078280225898
92	95	3.817419083624409
92	96	3.9043062970954314
92	97	3.93847736177886
92	99	2.9544144503363543
93	95	3.7863799974173102
93	96	3.9802498776184856
93	97	4.021647792712357
93	99	2.9260364016269658
94	97	2.9086757609342584
94	98	3.893107347862837
94	99	3.9224991855934705
95	96	3.7780012332530477
95	97	3.789444096253671
95	99	2.824050723572427
96	97	3.9660666022111672
96	98	3.1348459287851393
96	99	2.97228821638562
97	99	3.955518362781141
98	99	2.963820481328267
